2014 Form EIA-860 Data - Schedule 6Dcomma 'Cooling System Data',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,Cooling ID,Cooling Status,Inservice Month,Inservice Year,Cooling Type 1,Cooling Type 2,Cooling Type 3,Cooling Type 4,Percent Dry Cooling,Cooling Water Source,Cooling Water Discharge,Water Source Code,Water Type Code,Intake Rate at 100% (Gallons per Minute),Chlorine Inservice Month,Chlorine Inservice Year,Pond Inservice Month,Pond Inservice Year,Pond Surface Area (Acres),Pond Volume (Acre Feet),Tower Inservice Month,Tower Inservice Year,Tower Type 1,Tower Type 2,Tower Type 3,Tower Type 4,Tower Water Rate (Gallons per Minute),Power Requirement (MW),Cost Total (Thousand Dollars),Cost Ponds (Thousand Dollars),Cost Towers (Thousand Dollars),Cost Chlorine Equipment (Thousand Dollars),Intake Distance Shore (Feet),Outlet Distance Shore (Feet),Intake Distance Surface (Feet),Outlet Distance Surface (Feet),Steam Plant Type
15537,Brunner Island LLC,3140,Brunner Island,PA,2,OP,9,1965,ON,HT,,, ,Susquehanna River,Susquehanna River,SW,FR,"126,000", , , , , , ,3,2010,MW,,,,"138,000",3.7,"33,744", ,"32,273", ,,"1,800",9,,1
15537,Brunner Island LLC,3140,Brunner Island,PA,3,OP,9,1969,ON,HT,,, ,Susquehanna River,Susquehanna River,SW,FR,"287,000", , , , , , ,3,2010,MW,,,,"276,000",7.4,"35,262", ,"32,273", ,,"2,300",15,,1
15708,"Rathdrum Operating Services Co., Inc.",55179,Rathdrum Power LLC,ID,UNIT1,OP,9,2001,RI,,,, ,Well,,GW,FR,"1,391",9,2001, , , , ,9,2001,MW,,,,"58,348",1,"1,739", ,"1,064", , , , , ,1
15873,GenOn Northeast Management Company,3118,Conemaugh,PA,1,OP,5,1970,RN,,,, ,Conemaugh River,Conemaugh River,SW,FR,"10,323",12,2010, , , , ,5,1970,NW,,,,"342,009",6,"11,320", ,"11,320", ,12, ,12, ,1
15873,GenOn Northeast Management Company,3118,Conemaugh,PA,2,OP,5,1971,RN,,,, ,Conemaugh River,Conemaugh River,SW,FR,"10,323", , , , , , ,5,1971,NW,,,,"342,009",6,"11,320", ,"11,320", ,12, ,12, ,1
15873,GenOn Northeast Management Company,3136,Keystone,PA,1,OP,6,1967,RN,,,, ,Crooked Creek,Crooked Creek,SW,FR,"15,260", , , , , , ,6,1967,NW,,,,"278,275",5,"17,176","4,700","12,476", ,, ,, ,1
15873,GenOn Northeast Management Company,3136,Keystone,PA,2,OP,6,1968,RN,,,, ,Crooked Creek,Crooked Creek,SW,FR,"15,260", , , , , , ,6,1968,NW,,,,"278,275",5,"17,176","4,700","12,476", ,, ,, ,1
15908,NRG California South LP,329,Coolwater,CA,1&2,RE,6,1961,RI,,,,0%,WELLS,WELLS,GW,FR,"87,971",4,1961, , , , ,6,1961,MW,,,,"87,971",2.5,"1,548", ,487,8, , , , ,1
15908,NRG California South LP,329,Coolwater,CA,3&4,RE,5,1978,RF,,,,0%,WELLS,WELLS,GW,FR,"175,044",12,1977, , , , ,5,1978,MW,,,,"175,044",4.3,"1,509", ,"1,509", , , , , ,1
15908,NRG California South LP,331,Etiwanda Generating Station,CA,3,OP,5,1963,RI,,,, ,Wells,IEUA,PD,BE,"135,996",5,1963,7,1953,4,40,5,1963,MW,,,,"135,996",0.9,740, ,740, , , , , ,1
15908,NRG California South LP,331,Etiwanda Generating Station,CA,4,OP,11,1963,RI,,,, ,Wells,IEUA,PD,BE,"135,996",11,1963,7,1953,4,40,11,1963,MW,,,,"135,996",0.9,740, ,740, , , , , ,1
15908,NRG California South LP,345,Mandalay,CA,1,OP,4,1959,ON,,,, ,Pacific Ocean,Pacific Ocean,SW,SA,"87,522", , , , , , , , ,,,,, , ,"4,250", , , , ,,7,,1
15908,NRG California South LP,350,Ormond Beach,CA,1,OP,12,1971,ON,,,,0%,Pacific Ocean,Pacific Ocean,SW,SA,"475,761",1,1991, , , , , , ,,,,, , ,"5,448", , ,55,"2,098","1,800",33,20,1
16190,Sappi Fine Paper North America-Somerset,50406,Somerset Plant,ME,1,OP,9,1990,RI,,,, ,Kennebec River,Kennebec River,OT,OT,"2,244",9,1990, , , , ,9,1990,MW,,,,"60,143",2,793, ,613, ,550,550,23,23,1
16190,Sappi Fine Paper North America-Somerset,50406,Somerset Plant,ME,2,OP,12,1976,ON,,,, ,Kennebec River,Kennebec River,SW,FR,"25,135", , , , , , , , ,,,,, , ,150, , , ,550,550,23,23,1
16233,Rocky Mountain Power Inc,55749,Hardin Generator Project,MT,CCW1,OP,4,2006,RI,,,, ,BIGHORN RIVER,,SW,FR,"2,693",4,2006, , , , ,4,2006,MW,,,,"70,018",1.6,"2,500", ,"1,500", ,20, ,3, ,1
16534,Sacramento Municipal Util Dist,55970,Cosumnes,CA,PLANT,OP,2,2005,RI,,,, ,Folsom South,n/a,SW,FR,"224,864",2,2006, , , , ,2,2006,MW,,,,"224,864",2.645,"3,235", ,"3,235", , , , , ,3
16572,Salt River Project,141,Agua Fria,AZ,1,OP,1,1958,RI,,,, ,Wells,Grand Canal,GW,FR,"1,845",6,2004, , , , ,1,1958,MW,,,,"82,136",1.4,886, ,886, , , , , ,1
16572,Salt River Project,141,Agua Fria,AZ,2,OP,4,1957,RI,,,, ,Wells,Grand Canal,GW,FR,"1,845",6,2004, , , , ,4,1957,MW,,,,"82,136",1.4,813, ,813, , , , , ,1
16572,Salt River Project,141,Agua Fria,AZ,3,OP,4,1961,RI,,,, ,Wells,Grand Canal,GW,FR,"2,882",6,2004, , , , ,4,1961,MW,,,,"78,097",1.9,"1,172", ,"1,172", , , , , ,1
16572,Salt River Project,147,Kyrene,AZ,K-1,OS,7,1952,OC,RI,,, ,Well Water,Western Canal,GW,FR,449,7,1952, , , , ,7,1952,MW,,,,"17,050",0.1,301, ,123, ,,,3,3,1
16572,Salt River Project,147,Kyrene,AZ,K-2,OS,6,1954,OC,RI,,, ,Well Water,Western Canal,GW,FR,900,6,1954, , , , ,6,1954,MW,,,,"34,109",0.1,526, ,348, ,,,3,3,1
16572,Salt River Project,147,Kyrene,AZ,K-7,OP,10,2002,RI,,,, ,Well Water,Western Canal,GW,FR,"2,020",10,2002, , , , ,10,2002,MW,,,,"70,013",0.3,"1,407", ,"1,357", , , , , ,1
16572,Salt River Project,4941,Navajo,AZ,1A-1B,OP,5,1974,RI,,,, ,Lake Powell,,SW,FR,"9,430", , , , , , ,5,1974,MW,,,,"270,000",6,"5,236", ,"2,391", , , ,350, ,1
16572,Salt River Project,4941,Navajo,AZ,2A-2B,OP,4,1975,RI,,,, ,Lake Powell,,SW,FR,"9,430", , , , , , ,4,1975,MW,,,,"270,000",6,"5,236", ,"2,391", , , ,350, ,1
16572,Salt River Project,4941,Navajo,AZ,3A-3B,OP,4,1976,RI,,,, ,Lake Powell,,SW,FR,"9,430", , , , , , ,4,1976,MW,,,,"270,000",6,"5,236", ,"2,391", , , ,350, ,1
16572,Salt River Project,6177,Coronado,AZ,U1CW,OP,12,1979,RI,,,, ,Wells,None,GW,FR,"89,760", , , , , , ,12,1979,MW,,,,"180,000",2,"3,344", ,"1,890", , , , , ,1
16572,Salt River Project,6177,Coronado,AZ,U2CW,OP,10,1980,RI,,,, ,Wells,None,GW,FR,"89,760", , , , , , ,10,1980,MW,,,,"180,000",2,"3,516", ,"2,027", , , , , ,1
16572,Salt River Project,8068,Santan,AZ,1-4,OP,10,1974,RI,,,, ,Wells,Irrigation District Canal,GW,FR,"3,142",2,2002, , , , ,10,1974,MW,,,,"104,122",2.5,"3,000", ,"1,500",2, , , , ,1
16572,Salt River Project,8068,Santan,AZ,5,OP,4,2005,RI,,,, ,Eastern Canal (SRP),Irrigation District Canal,SW,FR,"4,835",4,2005, , , , ,4,2005,MW,,,,"172,788",2.52,"6,389", ,"4,689",25,1, ,3, ,1
16572,Salt River Project,8068,Santan,AZ,6,OP,3,2006,RI,,,, ,Eastern Canal (SRP),Irrigation District Canal,SW,FR,"2,301",3,2006, , , , ,3,2006,MW,,,,"80,784",1.2,"4,903", ,"3,203",25,1, ,3, ,1
16572,Salt River Project,55129,Desert Basin,AZ,HRC,OP,10,2001,RI,,,, ,Central Arizona Project Canal,Evaporation Ponds,SW,FR,"4,000",10,2001, , , , ,10,2001,MW,,,,"113,000",3.6, , , , , , , , ,1
16572,Salt River Project,58557,Mesquite Generating Station Block 1,AZ,1,OP,6,2003,RI,,,, ,Wells,Waste Water Ponds,GW,FR,"3,595",6,2003, , , , ,6,2003,MW,,,,"148,230",4.62,"1,500", ,"1,500", , , , , ,1
16604,City of San Antonio - (TX),3609,Leon Creek,TX,3,RE,5,1953,RI,,,, ,Wells,Wells,GW,FR,"1,499", , , , , , ,7,1999,MW,,,,"55,206",1.3,870, ,870, , , , , ,4
16604,City of San Antonio - (TX),3609,Leon Creek,TX,4,RE,5,1959,RI,,,, ,Wells,Wells,GW,FR,"2,096", , , , , , ,5,1959,MW,,,,"65,081",1.5,416, ,416, , , , , ,4
16604,City of San Antonio - (TX),3611,O W Sommers,TX,1,OP,4,1972,RC,,,, ,San Antonio River,San Antonio River,SW,FR,"242,818",4,1972,4,1972,"3,500","62,800", , ,,,,, , ,"14,635","14,377", ,258,, ,10, ,1
16604,City of San Antonio - (TX),3611,O W Sommers,TX,2,OP,1,1974,RC,,,, ,San Antonio River,San Antonio River,SW,FR,"242,818",1,1974,4,1972,"3,500","62,800", , ,,,,, , ,"1,323","1,065", ,258,, ,10, ,1
16604,City of San Antonio - (TX),3612,V H Braunig,TX,1,OP,3,1966,RC,,,, ,San Antonio River,San Antonio River,SW,FR,"204,218",3,1966,3,1966,"1,350","26,500", , ,,,,, , ,"5,127","5,072", ,49,, ,6, ,1
16604,City of San Antonio - (TX),3612,V H Braunig,TX,2,OP,4,1968,RC,,,, ,San Antonio River,San Antonio River,SW,FR,"204,218", , ,3,1966,"1,350","26,500", , ,,,,, , ,599,599, , ,, ,6, ,1
16604,City of San Antonio - (TX),3612,V H Braunig,TX,3,OP,5,1970,RC,,,, ,San Antonio River,San Antonio River,SW,FR,"233,841", , ,3,1966,"1,350","26,500", , ,,,,, , ,"1,012","1,012", , ,, ,6, ,1
16604,City of San Antonio - (TX),3613,W B Tuttle,TX,1,RE,6,1954,RI,,,, ,Wells,,GW,FR,"1,499", , , , , , ,5,2003,MW,,,,"55,206",1,"1,165", ,"1,165", , , , , ,4
16604,City of San Antonio - (TX),3613,W B Tuttle,TX,2,RE,2,1956,RI,,,, ,Wells,,GW,FR,"2,096", , , , , , ,6,1999,MW,,,,"61,490",1,"1,080", ,"1,080", , , , , ,4
16604,City of San Antonio - (TX),3613,W B Tuttle,TX,3,RE,3,1961,RI,,,, ,Wells,,GW,FR,"2,096", , , , , , ,3,1961,MW,,,,"63,285",2,604, ,604, , , , , ,4
16604,City of San Antonio - (TX),3613,W B Tuttle,TX,4,RE,3,1963,RI,,,, ,Wells,,GW,FR,"3,357", , , , , , ,3,1963,MW,,,,"106,822",3,870, ,870, , , , , ,4
16604,City of San Antonio - (TX),6181,J T Deely,TX,1,OP,5,1977,RC,,,, ,San Antonio River,San Antonio River,SW,FR,"240,125", , ,4,1972,"3,500","62,800", , ,,,,, , ,"2,057","2,057", , ,, ,10, ,1
16604,City of San Antonio - (TX),6181,J T Deely,TX,2,OP,2,1978,RC,,,, ,San Antonio River,San Antonio River,SW,FR,"240,125", , ,4,1972,"3,500","62,800", , ,,,,, , ,"1,050","1,050", , ,, ,10, ,1
16604,City of San Antonio - (TX),7097,J K Spruce,TX,LAKE1,OP,6,1970,RC,,,, ,San Antonio River,San Antonio River,SW,FR,"359,514",12,1992,6,1970,"3,500","62,800", , ,,,,, , ,"10,137","10,137", , ,5, ,36, ,1
16604,City of San Antonio - (TX),7097,J K Spruce,TX,LAKE2,OP,6,1970,RC,,,, ,San Antonio River,San Antonio River,SW,FR,"479,801",5,2010,6,1970,"3,500","62,800", , ,,,,, , ,"39,413","39,413", , ,5, ,36, ,1
16604,City of San Antonio - (TX),7512,Arthur Von Rosenberg,TX,1,OP,6,2000,RC,,,, ,San Antonio River,San Antonio River,SW,FR,"200,179", , ,3,1966,"1,350","26,500", , ,,,,, , ,"5,072","5,072", , ,, ,6, ,1
16604,City of San Antonio - (TX),55137,Rio Nogales Power Project,TX,CIRC,OP,6,2002,RI,,,, ,Municipal,Municipal,PD,OT,"2,644",6,2002, , , , ,6,2002,MW,,,,"5,305",1.55,"5,432", ,"5,000",32, , , , ,1
16609,San Diego Gas & Electric Co,55985,Palomar Energy,CA,CW,OP,4,2006,RI,,,, ,Municipal,,PD,BE,"3,411",4,2006, , , , ,4,2006,MW,,,,"129,982",4.2,"19,000", ,"9,100",50, , , , ,1
16624,San Miguel Electric Coopcomma Inc,6183,San Miguel,TX,SM-1,OP,1,1982,RI,,,, ,Wells,Zero discharge plant,GW,FR,"5,000",1,1982, , , , ,1,1982,MW,,,,"211,848",1.7,"3,153", ,"2,580", , , , , ,1
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,CS1,OP,4,1992,RI,,,, ,Municipal,SABIC,OT,FR,"14,363", , , , , , ,4,1992,MW,,,,"89,766",0.4,"1,000", ,500, , , , , ,1
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,NY,CS2,OP,9,1994,RI,,,, ,Municipal,SABIC,OT,FR,"14,363", , , , , , ,9,1994,MW,,,,"89,766",3,"5,000", ,"3,000", , , , , ,1
17139,Shell Oil Co-Deer Park,50304,Shell Deer Park,TX,CPS,RE, , ,RI,,,, ,Trinity,,SW,FR,449, , , , , , ,10,1980,MW,,,,"45,781", , , , , , , , , ,4
17166,Sierra Pacific Power Co,2330,Fort Churchill,NV,1,OP,10,1968,RC,,,, ,Wells,Cooling Pond,GW,FR,"98,294", , ,9,1968,200,"2,200", , ,,,,, , ,"2,301","1,541", , ,,33,10,5,1
17166,Sierra Pacific Power Co,2336,Tracy,NV,1,OP,12,1974,RC,RI,,, ,Wells,Evaporation Pond,SW,FR,"1,388", , ,12,1974,38,380,12,1974,MW,,,,"1,200",2,"2,877",385,495, ,, ,1, ,1
17166,Sierra Pacific Power Co,2336,Tracy,NV,ACC1,OP,7,2008,DC,,,,100%,,,,, , , , , , , ,7,2008,MD,,,, ,5.6,"129,583", , , , , , , ,1
17166,Sierra Pacific Power Co,8224,North Valmy,NV,1NEW,OP,6,2011,RI,,,, ,Wells,Evaporative Ponds,GW,OT,"85,278",12,1981, , , , ,6,2011,MW,,,,"85,278",0.89,"8,581", ,"8,581", , , , , ,1
17166,Sierra Pacific Power Co,8224,North Valmy,NV,1OLD,RE,6,2011,RI,,,, ,Wells,Evaporation Ponds,GW,OT,"2,693",12,1981, , , , ,12,1981,MW,,,,"79,892",1,"6,000", ,"6,000", , , , , ,1
17166,Sierra Pacific Power Co,8224,North Valmy,NV,2,OP,5,1985,RI,,,, ,Wells,Evaporation Ponds,GW,FR,"2,693",12,1981, , , , ,5,1985,MW,,,,"79,892",1,"6,000", ,"6,000", , , , , ,1
17177,City of Sikeston - (MO),6768,Sikeston Power Station,MO,1,OP,9,1981,RI,,,, ,WELLS,ditch,GW,FR,"5,386",9,1981, , , , ,9,1981,MW,,,,"143,626",4,"3,030", ,"3,030", , , , , ,1
17235,NRG REMA LLC,2393,Gilbert,NJ,1,OP,5,1977,RI,,,, ,Delaware River,,SW,FR,"56,001",5,1977, , , , ,5,1977,MW,,,,"56,001",1.25,"1,000", ,"1,000", ,"1,300",175,5,,3
17235,NRG REMA LLC,3113,Portland (PA),PA,1,OP,10,1958,ON,,,, ,Delaware River,Delaware River,SW,FR,"218,132", , , , , , , , ,,,,, , ,"3,447", , , ,5,90,6,6,1
17235,NRG REMA LLC,3115,Titus,PA,1,RE,11,1979,RI,,,, ,Schuylkill River,Schuylkill River,SW,FR,"3,591", , , , , , ,11,1979,MW,,,,"122,531",5.3,"12,260", ,"12,260", ,70, ,5, ,4
17235,NRG REMA LLC,3131,Shawville,PA,1,OP,6,1960,ON,,,, ,Susquehanna River,Susquehanna River,SW,FR,"314,182", , , , , , , , ,,,,, , ,"12,548", , , ,,,3,3,1
17254,Sithe/Independence LLC,54547,Sithe Independence Station,NY,CW5,OP,9,1994,RI,,,, ,Municipal,Lake Ontario,SW,FR,"123,429",9,1994, , , , ,9,1994,MW,,,,"123,429",3.6,"1,250", ,750,40, , , , ,1
17254,Sithe/Independence LLC,54547,Sithe Independence Station,NY,CW6,OP,8,1994,RI,,,, ,Municipal,Lake Ontario,SW,FR,"123,429",8,1994, , , , ,8,1994,MW,,,,"123,429",3.6,"1,250", ,750,40, , , , ,1
17465,RockTenn-West Point Mill,10017,West Point Mill,VA,CT01,OP,12,1984,RI,,,, ,Wells,Pamunkey River,GW,FR,"7,002", , , , , , ,12,1984,MW,,,,"25,916",1, , , , , , , , ,1
17539,South Carolina Electric&Gas Company,3280,Canadys Steam,SC,CAN3,RE,5,1967,RI,,,, ,Edisto River,NA,SW,FR,"3,591", , , , , , ,5,1999,MW,,,,"60,009",4,"7,100", ,"2,100", ,100, ,10, ,4
17539,South Carolina Electric&Gas Company,3280,Canadys Steam,SC,CANA,RE,4,1962,RI,,,, ,Edisto River,NA,SW,FR,"3,321", , , , , , ,6,1992,MW,,,,"110,009",4,"15,000", ,"3,000", ,200, ,10, ,4
17539,South Carolina Electric&Gas Company,3280,Canadys Steam,SC,CANHS,RE,4,1962,RI,,,, ,Edisto River,NA,SW,FR,494, , , , , , ,5,2000,MW,,,,"16,023",1.2,"2,100", ,"2,100", ,100, ,3, ,4
17539,South Carolina Electric&Gas Company,3287,McMeekin,SC,MCM1,OP,6,1958,ON,,,, ,Lake Murray,Saluda River,SW,FR,"113,105", , , , , , , , ,,,,, , ,300, , , ,142,142,185,185,1
17539,South Carolina Electric&Gas Company,3295,Urquhart,SC,URQ1,OP,11,1953,ON,,,, ,Savannah River,Savannah River,SW,FR,"130,601", , , , , , , , ,,,,, , ,725, , , ,15,10,9,1,1
17539,South Carolina Electric&Gas Company,3297,Wateree,SC,WAT1,OP,5,2007,RI,,,, ,Wateree River,,SW,FR,"17,593",5,2007, , , , ,5,2007,MW,,,,"169,998",5.5,"36,500", ,"36,500", ,800, ,20, ,1
17539,South Carolina Electric&Gas Company,3297,Wateree,SC,WAT2,OP,12,2006,RI,,,, ,Wateree River,,SW,FR,"17,593",12,2006, , , , ,12,2006,MW,,,,"169,998",5.5,"36,500", ,"36,500", ,800, ,20, ,1
17539,South Carolina Electric&Gas Company,6127,V C Summer,SC,VCS1,OP,1,1984,RC,,,, ,Monticello Reservoir,,SW,FR,"533,100", , ,1,1984,"6,800","400,000", , ,,,,, , , , , , ,,,41,16,3
17539,South Carolina Electric&Gas Company,7210,Cope,SC,COP1,OP,1,1996,RI,,,, ,Wells,,GW,FR,"3,595",10,2013, , , , ,1,1996,MW,,,,"175,410",2, , , , ,17, ,6, ,1
17539,South Carolina Electric&Gas Company,55927,Jasper,SC,CW,OP,5,2004,RI,,,, ,Municipal,,OT,FR,"5,996",5,2004, , , , ,5,2004,MW,,,,"219,927",4,"10,000", ,"10,000", , , , , ,1
17543,South Carolina Public Service Authority,130,Cross,SC,1,OP,5,1995,RI,,,, ,Diversion Canal,Diversion Canal,SW,FR,"5,835",5,1995, , , , ,5,1995,MW,,,,"250,448",5.67,"6,891", ,"6,891", ,14, ,11, ,1
17543,South Carolina Public Service Authority,130,Cross,SC,2,OP,12,1983,RI,,,, ,Diversion Canal,Diversion Canal,SW,FR,"5,835",5,1984, , , , ,5,1984,MW,,,,"200,628",3.8,"6,706", ,"6,706", ,14, ,11, ,1
17543,South Carolina Public Service Authority,130,Cross,SC,3,OP,1,2007,RI,,,, ,Diversion Canal,Diversion Canal,SW,FR,"5,880",1,2007, , , , ,1,2007,MW,,,,"260,995",5.67,"28,331", ,"28,000",331,14, ,11, ,1
17543,South Carolina Public Service Authority,130,Cross,SC,4,OP,10,2008,RI,,,, ,Diversion Canal,,SW,FR,"5,880",10,2008, , , , ,10,2008,MW,,,,"260,995",5.67,"28,823", ,"28,500",323,14, ,11, ,1
17543,South Carolina Public Service Authority,3317,Dolphus M Grainger,SC,1,RE,4,1966,OC,ON,,, ,Waccamaw River,,SW,FR,"87,073", , ,6,1966,320,960, , ,,,,, , ,"5,661","5,000", , ,,,3,,4
17543,South Carolina Public Service Authority,3317,Dolphus M Grainger,SC,2,RE,4,1966,OC,ON,,, ,Waccamaw River,,SW,FR,"87,073", , ,6,1966,320,960, , ,,,,, , ,"5,661","5,000", , ,,,3,,4
17543,South Carolina Public Service Authority,3319,Jefferies,SC,1,OP,10,1952,ON,,,, ,Lake Moultrie/Tail Race Canal,Lake Moultrie/Tail Race Canal,SW,FR,"48,923", , , , , , , , ,,,,, , ,167, , , ,,,,,1
17543,South Carolina Public Service Authority,3319,Jefferies,SC,2,OP,10,1952,ON,,,, ,Lake Moultrie/Tail Race Canal,Lake Moultrie/Tail Race Canal,SW,FR,"48,923", , , , , , , , ,,,,, , ,167, , , ,,,,,1
17543,South Carolina Public Service Authority,3319,Jefferies,SC,3,RE,3,1985,RI,,,, ,Lake Moultrie/Tail Race Canal,Lake Moultrie/Tail Race Canal,SW,FR,"2,065",3,1985, , , , ,3,1985,MW,,,,"159,335",2,"13,500", ,"13,365",135,, ,, ,1
17543,South Carolina Public Service Authority,6249,Winyah,SC,1,OP,3,1975,RC,RI,,, ,Wadmacon Creek,Wadmacon Creek,SW,FR,"6,284",3,1975,3,1975,400,"2,200",3,1975,MW,,,,"124,326",3,"2,552","1,388","1,164", ,30, ,9, ,1
17543,South Carolina Public Service Authority,6249,Winyah,SC,2,OP,3,1975,RC,RI,,, ,Wadmacon Creek,Wadmacon Creek,SW,FR,"6,284",3,1975,3,1975,400,"2,200",3,1975,MW,,,,"124,326",3,"2,552","1,388","1,164", ,30, ,9, ,1
17543,South Carolina Public Service Authority,6249,Winyah,SC,3,OP,6,1980,RI,,,, ,Wadmacon Creek,Wadmacon Creek,SW,FR,"6,284", , , , , , ,6,1980,MW,,,,"124,326",3,"2,350", ,"2,350", ,30, ,9, ,1
17543,South Carolina Public Service Authority,6249,Winyah,SC,4,OP,11,1981,RI,,,, ,Wadmacon Creek,Wadmacon Creek,SW,FR,"6,284",11,1981, , , , ,11,1981,MW,,,,"124,326",3,"2,350", ,"2,350", ,30, ,9, ,1
17543,South Carolina Public Service Authority,7834,John S Rainey,SC,1S,OP,1,2002,RI,,,, ,Lake Russell,Lake Russell,SW,FR,"2,110", , , , , , ,1,2002,MW,,,,"189,407",4.8,"15,074", ,"4,368", ,100,140,13,14,3
17554,"South Carolina Genertg Co, Inc",3298,Williams,SC,WIL1,OP,5,1973,ON,,,, ,Back River Reservoir,Cooper River,SW,FR,"370,735", , , , , , ,5,1990,MW,,,,"220,000",4,"8,000", ,"7,000", ,"1,800","1,250",17, ,1
17566,South Houston Green Power LP,55470,Green Power 2,TX,CT805,OP,4,2009,RI,,,, ,Gulf Coast Water Authority,,SW,FR,"4,399", , , , , , ,4,2009,MW,,,,"167,863",1.4,"3,015", ,"3,015", , , , , ,1
17568,South Mississippi El Pwr Assn,2070,Moselle,MS,A,OP,8,1970,RI,,,, ,Wells,Leaf River,GW,FR,"4,039",8,1970, , , , ,8,1970,MW,,,,"125,673",2,521, ,521, , , , , ,1
17568,South Mississippi El Pwr Assn,6061,R D Morrow,MS,1,OP,4,1978,RI,RC,,, ,Wells,Black Creek,GW,FR,"5,386",4,1978,4,1978,39,468,4,1978,MW,,,,"219,927",3,"2,650",800,"1,850", , , , , ,1
17568,South Mississippi El Pwr Assn,55063,Batesville Generation Facility,MS,CCW1,OP,8,2000,RI,,,, ,Enid Lake,Tallahatchie River,SW,FR,"4,039",8,2000, , , , ,8,2000,MW,,,,"244,613",8,"6,300", ,"6,300", ,150, ,30, ,1
17609,Southern California Edison Co,358,Mountainview Generating Station,CA,CT3,OP,12,2005,RI,,,, ,Wells,Industrial Sewer Line,GW,OT,"5,929",12,2005, , , , ,12,2005,MW,,,,"128,815",1.49,"20,400", ,"17,900", , , , , ,1
17609,Southern California Edison Co,358,Mountainview Generating Station,CA,CT4,OP,1,2006,RI,,,, ,Wells,Industrial Sewer Line,GW,OT,"5,929",1,2006, , , , ,1,2006,MW,,,,"128,815",1.49,"20,400", ,"17,900", , , , , ,1
17609,Southern California Edison Co,360,San Onofre Nuclear Generating Station,CA,S2CIRC,RE,8,1982,ON,,,, ,Pacific Ocean,,SW,SA,"850,257", , , , , , , , ,,,,, , , , , , ,"3,150","8,420",12,35,4
17609,Southern California Edison Co,360,San Onofre Nuclear Generating Station,CA,S3CIRC,RE,8,1983,ON,,,, ,Pacific Ocean,,SW,SA,"850,257", , , , , , , , ,,,,, , , , , , ,"3,150","6,090",12,30,4
17609,Southern California Edison Co,2341,Mohave,NV,1,RE,4,1971,RF,,,, ,Colorado River,,SW,FR,"15,978", , , , , , ,4,1971,MW,,,,"538,597",4,"12,117", ,"9,140", ,2, ,10, ,4
17632,Southern Illinois Power Coop,976,Marion,IL,1-4,OP,10,1963,OC,,,, ,Lake Egypt,Lake of Egypt,SW,FR,"241,471",10,1963,10,1963,"2,300","42,550", , ,,,,, , ,"7,667","1,324", , ,75,,25,8,1
17633,Southern Indiana Gas & Elec Co,1012,F B Culley,IN,1,RE,6,1955,ON,,,, ,Ohio River,,SW,FR,"41,741",6,1955, , , , , , ,,,,, , ,612, , ,612,25,50,27,16,1
17633,Southern Indiana Gas & Elec Co,1012,F B Culley,IN,2,OP,12,1966,ON,,,, ,Ohio River,Ohio River,SW,FR,"74,955",12,1966, , , , , , ,,,,, , ,520, , ,520,25,50,30,16,1
17633,Southern Indiana Gas & Elec Co,1012,F B Culley,IN,3,OP,4,1973,ON,,,, ,Ohio River,Ohio River,SW,FR,"138,240",4,1973, , , , , , ,,,,, , ,"3,411", , ,"3,411",25,50,30,16,1
17633,Southern Indiana Gas & Elec Co,6137,A B Brown,IN,1,OP,4,1979,RI,,,, ,Ohio River,Ohio River,SW,FR,"28,276",4,1979, , , , ,4,1979,MW,,,,"123,877",1,"7,000", ,"5,000", ,30, ,20, ,1
17633,Southern Indiana Gas & Elec Co,6137,A B Brown,IN,2,OP,2,1986,RI,,,, ,Ohio River,Ohio River,SW,FR,"28,276",2,1986, , , , ,2,1986,MW,,,,"138,240",1,"13,825", ,"9,951", ,30, ,20, ,1
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,AL,U1C,OP,6,2002,RI,,,, ,Chattahoochee River,Chattahoochee River,SW,FR,"24,012", , , , , , ,6,2002,MW,,,,"125,224",1.5,"3,657", ,"2,629", ,50, ,15, ,1
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,AL,U2C,OP,6,2003,RI,,,, ,Chattahoochee River,Chattahoochee River,SW,FR,"24,012", , , , , , ,6,2003,MW,,,,"125,224",1.5,"3,657", ,"2,629", ,50, ,15, ,1
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,AL,U3C,OP,6,2008,RI,,,, ,Chattahoochee River,Chattahoochee River,SW,FR,"24,012", , , , , , ,6,2008,MW,,,,"125,224",1.5,"16,189", ,"11,140", ,50, ,15, ,1
17650,Southern Power Co,7826,Rowan,NC,U4C,OP,6,2003,RI,,,, ,CITY WATER,SECOND CREEK,OT,OT,"2,962", , , , , , ,6,2003,MW,,,,"123,877",0.909, , , , , , , , ,3
17650,Southern Power Co,7897,E B Harris Electric Generating Plant,AL,U1C,OP,6,2003,RI,,,, ,Alabama River,Alabama River,SW,FR,"2,693", , , , , , ,6,2003,MW,,,,"119,838",1.5,"42,000", ,"2,600", ,100, ,30, ,1
